Customer Id,ZIP_CODE,FRE,MON,CC_CARD,AVRG,PSWEATERS,PKNIT_TOPS,PKNIT_DRES,PBLOUSES,PJACKETS,PCAR_PNTS,PCAS_PNTS,PSHIRTS,PDRESSES,PSUITS,POUTERWEAR,PJEWELRY,PFASHION,PLEGWEAR,PCOLLSPND,GMP,PROMOS,DAYS,MARKDOWN,CLUSTYPE,PERCRET,ln days between purchases,ln lifetime ave time betw visits
9.9556E+12,1810,5,227.85,1,45.57,0.09,0.27,0,0.15,0,0,0,0,0,0,0,0.07,0.18,0.09,0,0.57,12,696,0.23,1,0.12,4.94,3.5
9.9556E+12,1832,6,2093.58,0,348.93,0.11,0,0.01,0.04,0.33,0.09,0.06,0.13,0.14,0,0.04,0,0,0.01,0,0.56,22,530,0.22,8,0,4.48,3.28
9.9556E+12,1890,1,86.99,0,86.99,0.32,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0.67,0.57,10,449,0.12,1,0,6.11,4.72
9.9556E+12,1832,2,113.46,0,56.73,0.46,0.05,0,0,0,0.08,0.39,0,0,0,0,0,0,0,0,-0.39,16,600,0.45,8,0,5.7,4.2
9.9556E+12,1844,1,197,0,197,0,0,0,0.19,0.5,0.29,0,0,0,0,0,0,0,0,0.8,0.69,4,108,0,11,0,4.68,4.68
9.9556E+12,1826,6,161.96,0,26.99,0.7,0,0,0,0.12,0,0,0.03,0,0,0,0,0.12,0,0,0.1,25,468,0.42,10,0,4.36,3.95
9.9556E+12,1801,3,282.43,0,94.14,0.27,0,0,0,0.33,0,0.21,0,0,0,0,0,0,0,0,0.53,17,397,0.12,7,0.2,4.89,4.6
9.9556E+12,1844,1,147.99,0,147.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.63,5,110,0,15,0,4.7,4.7
9.9556E+12,1887,4,206,1,51.5,0.17,0.16,0.4,0.13,0,0,0,0,0,0,0,0,0,0.06,0,0.6,9,240,0.08,11,0.05,4.09,3.87
9.9556E+12,1863,2,99.95,1,49.97,0.32,0.19,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0.44,22,579,0.41,3,0,5.67,3.96
9.9556E+12,1821,1,133.49,0,133.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,9,299,0.15,5,0,5.7,5.01
9.9556E+12,1876,4,252.45,0,63.11,0,0.04,0,0.34,0,0,0.6,0,0,0,0,0,0,0.01,0,0.52,20,657,0.19,11,0,5.1,3.92
9.9556E+12,1867,17,2273.57,1,133.73,0.41,0,0,0.1,0,0.24,0.04,0.03,0.07,0,0,0,0,0,0.01,0.58,24,684,0.19,3,0.1,3.69,2.54
9.9556E+12,1845,1,84.5,0,84.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,7,268,0.42,1,0,5.59,4.9
9.9556E+12,1890,1,98,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,7,523,0.27,1,0,6.26,4.87
9.9556E+12,1821,1,176.97,1,176.97,0.29,0.08,0.39,0,0,0,0,0,0.2,0,0,0,0,0.02,0,0.57,14,512,0.12,5,0,6.24,3.94
9.9556E+12,1832,2,116,0,58,0,0,0,0.31,0,0,0,0,0,0,0,0,0.15,0,0,0.67,7,310,0,10,1.1,5.04,4.35
9.9556E+12,1810,5,350.17,1,70.03,0.23,0.03,0,0.1,0.19,0.13,0,0.13,0,0,0,0,0,0.08,0.13,0.54,24,498,0.13,1,0.07,4.6,3.81
9.9556E+12,1801,3,192.98,0,64.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,21,264,0.31,15,0,4.48,2.63
9.9556E+12,1867,6,1034.84,1,172.47,0.1,0.03,0,0,0.18,0.07,0.08,0.09,0.04,0,0.1,0,0,0,0,0.55,12,232,0.2,10,0.35,3.65,2.67
9.9556E+12,1826,5,1359.44,1,271.88,0.41,0.01,0,0.01,0.06,0.26,0.18,0,0,0,0,0.01,0.02,0,0.04,0.62,23,525,0.1,6,0,4.65,3.37
9.9556E+12,1803,1,210,0,210,0.22,0,0,0,0.46,0.3,0,0,0,0,0,0,0,0,0,0.72,9,128,0,4,0,4.85,4.85
9.9556E+12,1876,5,70,0,14,0,0.15,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0.36,11,670,0.38,7,0.79,4.9,3.29
9.9556E+12,1834,1,67.99,0,67.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,216,0,5,0,5.38,5.38
9.9556E+12,1876,14,329.87,1,23.56,0.19,0.05,0.05,0,0.22,0.11,0.15,0,0,0,0,0,0,0,0,0.23,17,573,0.28,4,0.25,3.71,2.88
9.9556E+12,1867,2,68.98,0,34.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.54,5,446,0.2,4,0,5.41,4.71
9.9556E+12,1970,1,304,0,304,0.12,0,0,0,0.32,0.38,0,0.16,0,0,0,0,0,0,0.68,0.7,11,186,0,4,0,5.23,3.62
9.9556E+12,33606,2,927.74,0,463.87,0.1,0,0,0.05,0.43,0.2,0,0.05,0.13,0,0,0,0,0,0.21,0.61,18,386,0.14,8,0,5.26,4.35
9.9556E+12,1966,2,214.43,1,107.21,0.69,0.09,0.06,0.13,0,0,0,0,0,0,0,0,0,0,0,0.43,16,657,0.29,8,0,5.79,4.54
9.9556E+12,1983,5,173.54,1,34.7,0.32,0.03,0,0.04,0,0,0.2,0,0,0,0,0,0.06,0,0,0.46,18,334,0.32,1,0.46,4.2,2.59
9.9556E+12,1923,1,77.97,0,77.97,0.62,0,0,0,0,0,0.17,0,0,0,0,0,0.19,0,0,0.3,4,249,0.35,10,0,5.52,4.82
9.9556E+12,1923,1,76.94,0,76.94,0.18,0.54,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0.45,5,92,0.3,10,0,4.52,4.52
9.9556E+12,1940,1,280.49,0,280.49,0.16,0,0,0.35,0.32,0,0,0.16,0,0,0,0,0,0,0,0.64,18,698,0.11,4,0,6.55,3.66
9.9556E+12,1938,1,67.97,0,67.97,0.7,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.52,3,149,0.11,20,0,5,5
9.9556E+12,1905,6,642.91,0,107.15,0.21,0,0,0.09,0.15,0.24,0.06,0.11,0.07,0,0,0,0.02,0,0.15,0.5,16,284,0.26,32,0,3.86,3.57
9.9556E+12,1982,22,1441.62,1,65.52,0.41,0.11,0.2,0,0,0,0.01,0,0,0,0,0,0,0,0,0.5,25,698,0.26,4,0.32,3.46,2.09
9.9556E+12,1904,2,87.99,0,43.99,0.4,0,0,0.42,0,0,0,-0.18,0,0,0,0,0,0,0,0.55,9,166,0,10,0.54,4.42,3.5
9.9556E+12,1906,1,153.94,0,153.94,0.09,0,0,0,0,0.22,0,0.5,0.18,0,0,0,0,0,0,0.37,1,85,0.3,10,0,4.44,3.75
9.9556E+12,1960,9,568.82,1,63.2,0.18,0.01,0.19,0,0.21,0.22,0.04,0,0,0,0,0,0.02,0,0.09,0.15,21,691,0.47,3,0.1,4.34,2.49
9.9556E+12,1983,1,165,0,165,0.41,0,0,0.23,0,0.35,0,0,0,0,0,0,0,0,0,0.69,10,239,0,4,0,5.48,5.48
9.9556E+12,7722,1,415.79,1,415.79,0.14,0,0,0.1,0.38,0.23,0,0.1,0,0,0,0,0.03,0,0,0.66,9,153,0.1,4,0,5.03,5.03
9.9556E+12,2062,3,108.5,1,36.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0.54,9,469,0.31,10,0.59,5.05,4.36
9.9556E+12,2019,7,2083.82,1,297.68,0.13,0.01,0.02,0.04,0.25,0.16,0.04,0.1,0.16,0,0,0,0.01,0.03,0.15,0.64,18,677,0.09,11,0,4.57,3.12
9.9556E+12,2035,3,202.94,0,67.64,0.68,0.04,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0.5,9,636,0.04,15,0,5.36,3.97
9.9556E+12,2081,16,1683.12,1,105.19,0.33,0.01,0.03,0.01,0.22,0.25,0,0.08,0,0,0,0,0,0,0.12,0.59,32,687,0.17,10,0.03,3.76,2.62
9.9556E+12,2038,2,111,0,55.5,0.52,0.13,0,0,0,0,0.25,0,0,0,0,0,0,0.08,0,0.46,13,344,0.31,6,0,5.15,4.05
9.9556E+12,2048,1,268.75,1,268.75,0.08,0,0,0.1,0.4,0.23,0,0,0,0,0,0.02,0.14,0,0,0.64,17,636,0.16,28,0,6.46,4.66
9.9556E+12,2019,3,182.97,0,60.99,0.17,0.04,0.08,0,0,0.22,0,0.26,0,0,0,0,0,0.02,0,0.66,15,532,0,4,0.21,5.18,3.79
9.9556E+12,2067,1,68.99,0,68.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,6,339,0.28,5,0,5.83,5.83
9.9556E+12,2048,5,414.64,1,82.92,0.28,0.05,0,0.03,0,0.03,0.4,0.12,0,0,0,0.01,0.05,0,0,0.3,8,207,0.34,6,0,3.72,2.77
9.9556E+12,2090,2,154.96,0,77.48,0.25,0.25,0.16,0,0,0.32,0,0,0,0,0,0,0,0,0,0.55,20,634,0,4,0,5.76,5.35
9.9556E+12,2038,2,565.97,0,282.98,0.29,0,0.24,0,0.14,0.21,0,0.06,0,0,0,0,0.03,0,0,0.64,6,148,0.06,1,0,4.3,2.92
9.9556E+12,2048,1,124,0,124,0,0,0,0.39,0,0,0,0.39,0,0,0,0.2,0,0,0,0.73,10,351,0,18,0,5.86,5.17
9.9556E+12,2038,1,117.99,0,117.99,0.83,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.52,13,334,0.28,23,0,5.81,4.42
9.9556E+12,2186,12,426.12,1,35.51,0.03,0.34,0.06,0.08,0.03,0,0.06,0.04,0.05,0,0,0,0.02,0,0,0.38,13,682,0.29,8,0.33,4.04,3.03
9.9556E+12,60641,3,469.92,0,156.64,0.04,0.04,0,0.13,0.34,0.12,0,0.05,0.2,0,0,0,0.03,0,0.33,0.58,18,258,0.15,32,0,4.45,3.76
9.9556E+12,2151,1,146.47,0,146.47,0,0,0,0.11,0,0,0.88,0,0,0,0,0,0,0,0,0.64,2,99,0.04,10,0,4.6,3.9
9.9556E+12,2144,5,1043.74,1,208.74,0.1,0.03,0.28,0,0,0,0.04,0.11,0.19,0,0,0.01,0.06,0.03,0,0.56,19,656,0.21,34,0.12,4.88,3.44
9.9556E+12,2169,5,202.31,0,40.46,0,0.36,0,0.09,0,0,0.16,0,0.15,0,0,0,0.1,0,0,0.45,2,98,0.4,10,0.14,2.98,2.1
9.9556E+12,2169,3,80.23,0,26.74,0.3,0,0.54,0,0,0,0,0,0,0,0,0,0,0.14,0,0.46,9,581,0.29,15,0,5.27,4.17
9.9556E+12,2170,1,96.97,0,96.97,0,0,0,0.2,0,0.79,0,0,0,0,0,0,0,0,0,0.47,5,496,0,15,0,6.21,5.51
9.9556E+12,1749,1,157.45,1,157.45,0,0,0,0.21,0.32,0,0,0.22,0.24,0,0,0,0,0,0,0.36,1,78,0.32,3,0,4.36,3.66
9.9556E+12,2180,20,1679.67,0,83.98,0.17,0.07,0,0.05,0.13,0,0.06,0.13,0.18,0,0.14,0,0,0,0,0.61,22,702,0.17,27,0.04,3.56,2.25
9.9556E+12,2138,1,242,0,242,0.14,0,0,0.19,0.4,0.24,0,0,0,0,0,0,0,0,0.65,0.66,21,454,0.04,8,0,6.12,4.73
9.9556E+12,1867,5,431.47,0,86.29,0.24,0.03,0,0,0,0.12,-0.08,0.12,0.11,0.29,0,0,0,0.06,0,0.59,15,593,0.1,3,0.09,4.78,4.19
9.9556E+12,2176,3,97.97,0,32.65,0.69,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.5,17,697,0,10,0,5.45,4.6
9.9556E+12,2155,1,86.99,0,86.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.67,0.55,4,259,0.12,10,0,5.56,5.56
9.9556E+12,2155,51,6148.43,1,120.55,0.13,0.02,0.05,0.04,0.1,0.07,0.03,0.06,0.17,-0.01,0.01,0.01,0.05,0.01,0.05,0.33,24,494,0.41,32,0.27,2.27,1.41
9.9556E+12,2118,4,198.95,0,49.73,0,0,0,0.09,0,0.15,0,0.34,0.24,0,0,0,0.04,0,0.09,0.18,15,581,0.36,45,0.14,4.98,4.29
9.9556E+12,2126,5,347.91,0,69.58,0.18,0.04,0,0.33,0,0,0.18,0.06,-0.08,0,0,0,0,0,0,0.43,19,619,0.27,24,0.31,4.82,3.21
9.9556E+12,2155,7,479.24,0,68.46,0.54,0.08,0,0.08,0,0,0.08,0.12,0,0,0,0.04,0.02,0,0,0.48,19,319,0.21,10,0,3.82,3.2
9.9556E+12,2169,5,412.21,1,82.44,0.48,0,0,0.2,0.07,0,0.05,0.06,0,0,0,0,0.1,0.02,0,0.31,10,292,0.42,10,0,4.07,2.73
9.9556E+12,2143,2,248.99,0,124.49,0.47,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0.63,15,287,0,32,0,4.97,4.97
9.9556E+12,2155,2,139.98,0,69.99,0.28,0,0.55,0,0,0,0,0,0,0,0,0,0,0.15,0,0.64,11,286,0.16,10,0,4.96,4.56
9.9556E+12,2148,2,265.96,1,132.98,0.66,0.03,0.03,0,0,0,0,0.18,0.09,0,0,0,0,0,0,0.59,6,33,0.26,15,0,2.8,0.93
9.9556E+12,2188,2,264,0,132,0,0,0,0.16,0,0,0,0,0.7,0,0,0,0.12,0,0,0.71,0,163,0,10,0,4.4,4
9.9556E+12,2151,1,167.48,0,167.48,0,0,0.23,0.17,0,0,0,0.59,0,0,0,0,0,0,0,0.56,8,245,0.18,23,0,5.5,4.81
9.9556E+12,2364,11,483.87,1,43.98,0.13,0,0,0.16,0,0.07,0.08,0,0,0,0,0,0.13,0,0.07,0.61,23,638,0.12,10,0.72,4.06,2.9
9.9556E+12,2368,2,81.75,0,40.87,0.61,0,0,0.16,0,0,0,0.22,0,0,0,0,0,0,0,0.4,3,340,0.38,20,0,5.14,5.14
9.9556E+12,2421,5,241.23,0,48.24,0.75,0.04,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.6,8,359,0.08,1,0,4.27,3.32
9.9556E+12,2451,2,81.49,0,40.74,0.27,0,0,0.12,0.3,0,0.29,0,0,0,0,0,0,0,0,-0.05,0,222,0.47,10,0,4.71,4.3
9.9556E+12,2420,1,97,0,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.47,9,287,0.34,1,0,5.66,5.66
9.9556E+12,2474,5,113.35,0,22.67,0.53,0.08,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.11,5,697,0.22,8,0.18,4.94,3.91
9.9556E+12,2453,8,278.9,0,34.86,0.33,0.08,0.02,0.05,0,0,0.08,0.18,0,0,0,0.01,0.08,0,0,0.27,14,269,0.37,15,0.13,3.52,3.03
9.9556E+12,2421,1,277.45,0,277.45,0,0,0,0.17,0.45,0,0,0.24,0,0,0,0,0.12,0,0,0.38,9,229,0.24,1,0,5.43,4.74
9.9556E+12,2478,1,94,0,94,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0.15,0,0.7,10,310,0.03,1,0,5.74,5.04
9.9556E+12,2421,3,479.61,1,159.87,0.28,0,0.12,0.06,0.06,0,0.11,0,0.1,0,0.06,0,0,0.01,0,0.5,15,237,0.12,1,0.2,4.37,4.37
9.9556E+12,2474,6,1234.77,1,205.79,0.21,0.03,0.01,0.1,0,0.03,0.2,0.15,0.15,0,0,0,0,0.01,0,0.64,11,169,0.12,4,0.07,3.34,1.95
9.9556E+12,2481,4,572.22,1,143.05,0,0,0,0,0.61,0.18,0,0.19,0,0,0,0,0,0,0,0.51,7,242,0.13,14,0,4.1,3.7
9.9556E+12,2460,1,119.97,0,119.97,0.16,0,0,0,0.41,0.41,0,0,0,0,0,0,0,0,0,0.42,8,139,0,1,0,4.93,4.93
9.9556E+12,2568,1,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.78,0,355,0,38,0,5.87,5.87
9.9556E+12,2601,5,785.18,1,157.03,0.25,0.07,0,0.09,0.12,0.15,0.13,0.07,0,0,0,0,0,0,0,0.4,21,534,0.4,23,0.08,4.67,3.45
9.9556E+12,2760,2,403.44,0,201.72,0.47,0,0,0.15,0,0.14,0,0.19,0,0,0,0,0.03,0,0.29,0.62,14,286,0.14,5,0,4.96,4.96
9.9556E+12,2762,3,140.34,0,46.78,0.51,0.33,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.54,6,389,0.21,10,0.12,4.86,3.26
9.9556E+12,2760,6,577.94,0,96.32,0.36,0.02,0.18,0.13,0,0.1,0.18,0,0,0,0,0,0,0,0,0.6,16,697,0.09,10,0,4.75,3.98
9.9556E+12,2767,4,351.76,0,87.94,0.72,0,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0,0.53,4,192,0.2,15,0,3.87,2.55
9.9556E+12,2769,8,661.19,1,82.64,0.23,0.01,0.05,0.01,0.1,0.06,0,0.25,0.1,0,0,0,0,0,0.07,0.55,22,369,0.19,16,0.16,3.83,2.87
9.9556E+12,2703,2,76.17,0,38.08,0.66,0,0,0,0,0,0,0,0,0,0,0.15,0.17,0,0,0.59,8,686,0.2,15,0,5.84,4.23
9.9556E+12,2760,6,902.37,1,150.39,0.21,0.13,0.01,0.08,0.17,0.17,0.08,0.05,0,0,0,0,0.03,0.01,0,0.55,19,327,0.16,11,0,4,3.31
9.9556E+12,2766,1,71.49,0,71.49,0,0.52,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0.57,3,107,0.21,16,0,4.67,3.57
9.9556E+12,2760,1,39.98,0,39.98,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.41,3,673,0,16,0,6.51,4.43
9.9556E+12,2726,27,2034.64,1,75.35,0.22,0.01,0.04,0.05,0.03,0.03,0.04,0.05,0.01,0,0.02,0,0.01,0,0,0.29,18,531,0.36,10,0.8,2.98,1.76
9.9556E+12,2760,2,81.46,0,40.73,0.58,0,0,0.09,0,0,0,0,0,0,0,0,0.32,0,0,0.34,5,172,0.25,25,0,4.45,4.45
9.9556E+12,2760,49,3551.65,1,72.48,0.19,0.03,0.02,0.06,0.05,0.05,0.07,0.01,0,0.02,0.01,0.01,0.06,0.01,0.02,0.39,25,502,0.4,4,0.56,2.33,1.16
9.9556E+12,2767,1,131.97,0,131.97,0,0,0.62,0.37,0,0,0,0,0,0,0,0,0,0,0,0.52,5,244,0.13,18,0,5.5,4.8
9.9556E+12,2771,6,338.47,1,56.41,0.12,0,0.04,0.07,0,0.21,0.04,0.11,0.14,0,0,0,0,0,0.13,0.61,16,647,0.12,6,0.3,4.68,3.91
9.9556E+12,2762,10,399.93,1,39.99,0.19,0,0,0,0,0,0,0.25,0.05,0,0.28,0.01,0,0,0,0.46,18,593,0.34,11,0.23,4.08,3.29
9.9556E+12,2703,11,424.3,1,38.57,0.08,0.03,0.03,0.11,0,0,0.19,0,0.05,0,0,0,0.06,0,0,0.58,15,329,0.17,10,0.72,3.4,2.66
9.9556E+12,2703,3,448.99,0,149.66,0.15,0,0,0.03,0.44,0.26,0,0.1,0,0,0,0,0,0,0.7,0.62,12,295,0.12,18,0,4.59,4.3
9.9556E+12,2760,4,444.59,1,111.14,0.13,0,0.06,0,0.32,0.13,0.08,0.25,0,0,0,0,0,0,0.35,0.65,9,541,0.13,16,0,4.91,3.4
9.9556E+12,2720,1,307.77,1,307.77,0.55,0.05,0.16,0,0,0.21,0,0,0,0,0,0,0,0,0,0.44,11,127,0.32,10,0,4.84,2.54
9.9556E+12,2767,10,407.69,1,40.76,0.03,0,0.12,0.11,0.07,0,0.18,0.03,0.04,0,0,0,0.28,0,0,0.41,10,548,0.28,10,0.11,4,3.36
9.9556E+12,2763,11,1263.28,1,114.84,0.15,0.01,0,0.1,0.26,0.26,0.01,0.08,0,0,0.01,0,0,0,0.39,0.55,24,592,0.2,4,0.08,3.99,3.05
9.9556E+12,2746,20,2580.72,1,129.03,0.24,0,0.01,0,0.1,0.03,0.01,0.09,0.09,0.23,0,0,0.01,0.01,0.01,0.55,23,621,0.24,40,0.15,3.44,2.42
9.9556E+12,2703,1,104.47,0,104.47,0.61,0,0.09,0.28,0,0,0,0,0,0,0,0,0,0,0,0.51,5,284,0.29,7,0,5.65,4.96
9.9556E+12,2703,2,153.98,1,76.99,0.31,0.15,0.32,0,0,0,0,0,0,0,0,0.16,0,0.03,0,0.67,8,208,0,32,0,4.64,2.94
9.9556E+12,2116,3,325.36,1,108.45,0.2,0,0,0,0.36,0.17,0.03,0,0.21,0,0,0,0,0,0,0.61,4,108,0.04,12,0,3.58,2.28
9.9556E+12,2760,3,139.97,0,46.65,0.24,0,0,0.2,0,0,0.18,0,0.35,0,0,0,0,0,0,0.5,7,692,0.17,4,0,5.44,3.77
9.9556E+12,2771,5,186.47,0,37.29,0.41,0,0,0.14,0,0.29,0,0,0,0,0,0,0.04,0,0,0.3,9,515,0.36,6,0.1,4.63,4.16
9.9556E+12,2703,9,584.49,0,64.94,0.4,0,0,0,0,0.2,0,-0.05,0,0,0,0,0,0.07,0.06,0.64,18,581,0.05,5,0.6,4.17,3.19
9.9556E+12,2760,4,951.03,1,237.75,0.22,0.01,0.08,0.01,0.18,0,0.03,0.17,0.16,0,0,0,0.01,0,0,0.52,13,222,0.23,4,0.09,4.02,2.76
9.9556E+12,2766,29,1113.64,1,38.4,0.18,0.07,0.06,0.03,0.11,0.05,0.04,0.06,0.02,0,0,0.02,0.01,0.02,0,0.23,8,581,0.44,10,0.39,3,2.14
9.9556E+12,2760,14,618.63,1,44.18,0.15,0.14,0,0.04,0.07,0.08,0.03,0.15,0.16,0,0,0.01,0.04,0,0.08,0.35,26,648,0.33,5,0.09,3.83,2.95
9.9556E+12,2780,1,180.45,0,180.45,0.07,0,0,0.06,0.58,0,0,0.27,0,0,0,0,0,0,0,0.31,6,268,0.31,18,0,5.59,4.9
9.9556E+12,2703,6,237.9,0,39.65,0.57,0.01,0,0.15,0,0,0,0,0.13,0,0,0,0,0,0,0.41,7,579,0.17,5,0.14,4.57,3.96
9.9556E+12,2852,2,347.57,1,173.78,0.15,0,0,0,0.35,0.16,0,0,0.22,0,0,0,0.08,0,0.65,0.63,8,230,0.11,4,0,4.74,4.74
9.9556E+12,2865,58,4792.45,1,82.62,0.15,0.03,0.06,0.04,0.11,0.06,0.06,0,0,0,0.01,0.02,0.08,0.02,0.01,0.36,25,637,0.48,10,0.46,2.4,0.93
9.9556E+12,2864,1,80.08,1,80.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,14,347,0.25,18,0,5.85,5.85
9.9556E+12,2889,7,798.97,0,114.13,0.11,0.05,0.05,0.04,0.16,0.09,0.1,0.1,0.02,0,0.17,0.01,0.02,0.01,0,0.37,14,413,0.32,18,0,4.08,3.94
9.9556E+12,2831,9,1105.57,0,122.84,0.1,0.12,0.07,0.12,0.05,0.02,0.14,0.09,0.19,0.05,0,0,0,0,0,0.41,13,615,0.31,10,0,4.22,3.59
9.9556E+12,2816,2,239.96,0,119.98,0.23,0,0,0.08,0.14,0,0.52,0,0,0,0,0,0,0,0,0.57,6,687,0.15,7,0,5.84,5.43
9.9556E+12,2865,2,280.97,0,140.48,0.22,0.08,0.44,0.1,0,0,0.13,0,0,0,0,0,0,0,0,0.56,8,236,0.1,39,0,4.77,4.37
9.9556E+12,2852,11,403.69,1,36.69,0.04,0.09,0,0.42,0.15,0,0,0,0,0,0,0.02,0,0.05,0,0.56,24,693,0.23,10,0.25,4.14,2.59
9.9556E+12,2806,2,253.98,0,126.99,0.19,0,0,0,0.09,0.19,0,0,0,0.51,0,0,0,0,0,0.55,18,607,0.08,1,0,5.72,4.33
9.9556E+12,2860,10,453.1,1,45.31,0.22,0.17,0,0.14,0,0,0,0,0,0,0.3,0,0.02,0.05,0,0.48,23,699,0.33,32,0.08,4.25,3.02
9.9556E+12,2865,13,1083.38,1,83.33,0.38,0.08,0,0.05,0,0.07,0.2,0.01,0.02,0,0,0.01,0.01,0.04,0,0.45,24,592,0.33,18,0.09,3.82,2.6
9.9556E+12,2828,2,138.97,1,69.48,0.15,0,0,0,0.34,0.21,0,0,0,0,0,0,0,0.28,0,0.41,17,693,0.36,10,0,5.85,4.6
9.9556E+12,2828,3,119.45,0,39.81,0.5,0,0,0.2,0,0,0,0,0.29,0,0,0,0,0,0,0.38,5,260,0.32,8,0,4.46,3.16
9.9556E+12,2816,2,84.99,0,42.49,0.57,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0.5,3,118,0.27,10,0,4.08,4.08
9.9556E+12,2816,1,272.69,1,272.69,0,0,0,0.17,0.32,0,0,0.17,0.29,0,0,0.02,0,0,0,0.68,4,107,0.1,20,0,4.67,4.67
9.9556E+12,2895,1,286.99,0,286.99,0.39,0,0.4,0,0,0,0,0,0.2,0,0,0,0,0,0,0.67,15,340,0.03,18,0,5.83,5.14
9.9556E+12,2842,3,9.92,1,3.3,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,3,127,0.36,15,10.52,3.75,3.75
9.9556E+12,2840,1,94,0,94,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0.06,0,0.67,3,98,0,15,0,4.58,4.58
9.9556E+12,2879,1,156.58,1,156.58,0,0,0,0,0,0,0,0,0.56,0,0,0.08,0.32,0.03,0,0.63,7,140,0.18,4,0,4.94,4.94
9.9556E+12,2886,2,300.64,1,150.32,0.21,0.02,0,0,0,0.21,0.39,0,0,0,0,0,0.06,0.08,0,0.59,17,364,0.19,10,0,5.2,3.95
9.9556E+12,2864,7,907.91,0,129.7,0.12,0,0.08,0.05,0.2,0.23,0,0.05,0.17,0,0,0,0.01,0,0.31,0.63,14,320,0.06,10,0.07,3.82,2.88
9.9556E+12,2896,4,606.79,1,151.69,0.08,0,0,0.15,0.46,0.08,0.07,0.08,0,0,0,0.04,0,0,0.18,0.64,13,656,0.09,23,0,5.1,3.85
9.9556E+12,2888,1,176.28,1,176.28,0,0.06,0,0,0.5,0,0,0.25,0,0,0,0,0.15,0.03,0.5,0.56,1,66,0.2,23,0,4.19,3.5
9.9556E+12,2865,1,127,0,127,0.3,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0.69,4,114,0,18,0,4.74,4.74
9.9556E+12,2852,1,128.96,0,128.96,0,0,0,0.2,0.37,0.41,0,0,0,0,0,0,0,0,0,0.39,1,36,0.4,10,0,3.58,3.58
9.9556E+12,2886,5,210.49,0,42.09,0.18,0.11,0,0.22,0,0,0.47,0,0,0,0,0,0,0,0,0.54,17,439,0.27,23,0,4.48,4
9.9556E+12,2818,19,1894.4,1,99.7,0.16,0.05,0.04,0.03,0.07,0.02,0.16,0.06,0.06,0.04,0.06,0,0.01,0,0.02,0.57,22,559,0.24,4,0.2,3.38,2.56
9.9556E+12,2864,6,682.68,1,113.78,0.06,0,0,0.05,0,0.22,0.08,0.02,0,0,0.31,0.01,0,0,0.06,0.52,21,644,0.37,1,0.28,4.68,3.58
9.9556E+12,2893,7,529.54,1,75.64,0.02,0.05,0,0.2,0.06,0.34,0,0.18,0.07,0,0,0,0,0.02,0,0.39,18,624,0.31,20,0.01,4.49,3.95
9.9556E+12,2893,15,1037.82,1,69.18,0.2,0.07,0.04,0.06,0.06,0.09,0.02,0.08,0.03,0.05,0,0,0.03,0.03,0.14,0.5,26,694,0.28,11,0.22,3.83,2.76
9.9556E+12,2896,3,204.78,1,68.26,0,0.12,0,0,0.1,0.07,0,0.13,0.14,0,0,0,0,0,0,0.41,4,108,0.24,16,0.71,3.58,1.59
9.9556E+12,2828,21,1256.47,1,59.83,0.14,0.03,0,0.11,0.14,0.12,0.12,0.03,0.02,0,0,0,0.01,0.01,0.05,0.39,18,620,0.47,10,0.27,3.39,1.85
